source,target,rate,type
H10|Compromised,H2|Compromised,0.015,spatial
H10|Compromised,H3|Compromised,0.015,spatial
H10|Compromised,H4|Compromised,0.015,spatial
H10|Compromised,H5|Compromised,0.015,spatial
H10|Compromised,H6|Compromised,0.015,spatial
H10|Compromised,H7|Compromised,0.015,spatial
H10|Compromised,H8|Compromised,0.015,spatial
H10|Compromised,H9|Compromised,0.015,spatial
H10|Compromised,H11|Compromised,0.015,spatial
H10|Compromised,H12|Compromised,0.015,spatial
H10|Compromised,H13|Compromised,0.015,spatial
H10|Compromised,H14|Compromised,0.015,spatial
H10|Compromised,H15|Compromised,0.015,spatial
H10|Compromised,H16|Compromised,0.015,spatial
H10|Compromised,H17|Compromised,0.015,spatial
H10|Compromised,H18|Compromised,0.015,spatial
H10|Compromised,H19|Compromised,0.015,spatial
H10|Compromised,H20|Compromised,0.015,spatial
H10|Compromised,H21|Compromised,0.015,spatial
H10|Compromised,H22|Compromised,0.015,spatial
H10|Compromised,H23|Compromised,0.015,spatial
H10|Compromised,H24|Compromised,0.015,spatial
H10|Compromised,H25|Compromised,0.015,spatial
H10|Compromised,H26|Compromised,0.015,spatial
H10|Compromised,H27|Compromised,0.015,spatial
H10|Compromised,H28|Compromised,0.015,spatial
H10|Compromised,H29|Compromised,0.015,spatial
H10|Compromised,H30|Compromised,0.015,spatial
H10|Compromised,H31|Compromised,0.015,spatial
H10|Compromised,H32|Compromised,0.015,spatial
H10|Compromised,H33|Compromised,0.015,spatial
H10|Compromised,H34|Compromised,0.015,spatial
H10|Compromised,H35|Compromised,0.015,spatial
H10|Compromised,H36|Compromised,0.015,spatial
H10|Compromised,H37|Compromised,0.015,spatial
H10|Compromised,H38|Compromised,0.015,spatial
H10|Compromised,H39|Compromised,0.015,spatial
H10|Compromised,H40|Compromised,0.015,spatial
H10|Compromised,H41|Compromised,0.015,spatial
H10|Compromised,H42|Compromised,0.015,spatial
H10|Compromised,H43|Compromised,0.015,spatial
H10|Compromised,H44|Compromised,0.015,spatial
H10|Compromised,H45|Compromised,0.015,spatial
H10|Compromised,H46|Compromised,0.015,spatial
H10|Compromised,H47|Compromised,0.015,spatial
H10|Compromised,H48|Compromised,0.015,spatial
H10|Compromised,H49|Compromised,0.015,spatial
H10|Compromised,H50|Compromised,0.015,spatial
H10|Compromised,H51|Compromised,0.015,spatial
H10|Compromised,H52|Compromised,0.015,spatial
H10|Compromised,H53|Compromised,0.015,spatial
H11|Normal,H11|Compromised,0.030459207484708546,internal
H11|Compromised,H11|Down,0.07257069283483544,internal
H11|Down,H11|Mitigated,0.06187540371808747,internal
H11|Mitigated,H11|Recovered,0.06187540371808747,internal
H11|Compromised,H0|Compromised,0.015,spatial
H11|Compromised,H1|Compromised,0.015,spatial
H11|Compromised,H2|Compromised,0.015,spatial
H11|Compromised,H3|Compromised,0.015,spatial
H11|Compromised,H4|Compromised,0.015,spatial
H11|Compromised,H5|Compromised,0.015,spatial
H11|Compromised,H6|Compromised,0.015,spatial
H11|Compromised,H7|Compromised,0.015,spatial
H11|Compromised,H8|Compromised,0.015,spatial
H11|Compromised,H9|Compromised,0.015,spatial
H11|Compromised,H10|Compromised,0.015,spatial
H11|Compromised,H12|Compromised,0.015,spatial
H11|Compromised,H13|Compromised,0.015,spatial
H11|Compromised,H14|Compromised,0.015,spatial
H11|Compromised,H15|Compromised,0.015,spatial
H11|Compromised,H16|Compromised,0.015,spatial
H11|Compromised,H17|Compromised,0.015,spatial
H11|Compromised,H18|Compromised,0.015,spatial
H11|Compromised,H19|Compromised,0.015,spatial
H11|Compromised,H20|Compromised,0.015,spatial
H11|Compromised,H21|Compromised,0.015,spatial
H11|Compromised,H22|Compromised,0.015,spatial
H11|Compromised,H23|Compromised,0.015,spatial
H11|Compromised,H24|Compromised,0.015,spatial
H11|Compromised,H25|Compromised,0.015,spatial
H11|Compromised,H26|Compromised,0.015,spatial
H11|Compromised,H27|Compromised,0.015,spatial
H11|Compromised,H28|Compromised,0.015,spatial
H11|Compromised,H29|Compromised,0.015,spatial
H11|Compromised,H30|Compromised,0.015,spatial
H11|Compromised,H31|Compromised,0.015,spatial
H11|Compromised,H32|Compromised,0.015,spatial
H11|Compromised,H33|Compromised,0.015,spatial
H11|Compromised,H34|Compromised,0.015,spatial
H11|Compromised,H35|Compromised,0.015,spatial
H11|Compromised,H36|Compromised,0.015,spatial
H11|Compromised,H37|Compromised,0.015,spatial
H11|Compromised,H38|Compromised,0.015,spatial
H11|Compromised,H39|Compromised,0.015,spatial
H11|Compromised,H40|Compromised,0.015,spatial
H11|Compromised,H41|Compromised,0.015,spatial
H11|Compromised,H42|Compromised,0.015,spatial
H11|Compromised,H43|Compromised,0.015,spatial
H11|Compromised,H44|Compromised,0.015,spatial
H11|Compromised,H45|Compromised,0.015,spatial
H11|Compromised,H46|Compromised,0.015,spatial
H11|Compromised,H47|Compromised,0.015,spatial
H11|Compromised,H48|Compromised,0.015,spatial
H11|Compromised,H49|Compromised,0.015,spatial
H11|Compromised,H50|Compromised,0.015,spatial
H11|Compromised,H51|Compromised,0.015,spatial
H11|Compromised,H52|Compromised,0.015,spatial
H11|Compromised,H53|Compromised,0.015,spatial
H12|Normal,H12|Compromised,0.030459207484708546,internal
H12|Compromised,H12|Down,0.07257069283483544,internal
H12|Down,H12|Mitigated,0.06187540371808747,internal
H12|Mitigated,H12|Recovered,0.06187540371808747,internal
H12|Compromised,H0|Compromised,0.015,spatial
H12|Compromised,H1|Compromised,0.015,spatial
H12|Compromised,H2|Compromised,0.015,spatial
H12|Compromised,H3|Compromised,0.015,spatial
H12|Compromised,H4|Compromised,0.015,spatial
H12|Compromised,H5|Compromised,0.015,spatial
H12|Compromised,H6|Compromised,0.015,spatial
H12|Compromised,H7|Compromised,0.015,spatial
H12|Compromised,H8|Compromised,0.015,spatial
H12|Compromised,H9|Compromised,0.015,spatial
H12|Compromised,H10|Compromised,0.015,spatial
H12|Compromised,H11|Compromised,0.015,spatial
H12|Compromised,H13|Compromised,0.015,spatial
H12|Compromised,H14|Compromised,0.015,spatial
H12|Compromised,H15|Compromised,0.015,spatial
H12|Compromised,H16|Compromised,0.015,spatial
H12|Compromised,H17|Compromised,0.015,spatial
H12|Compromised,H18|Compromised,0.015,spatial
H12|Compromised,H19|Compromised,0.015,spatial
H12|Compromised,H20|Compromised,0.015,spatial
H12|Compromised,H21|Compromised,0.015,spatial
H12|Compromised,H22|Compromised,0.015,spatial
H12|Compromised,H23|Compromised,0.015,spatial
H12|Compromised,H24|Compromised,0.015,spatial
H12|Compromised,H25|Compromised,0.015,spatial
H12|Compromised,H26|Compromised,0.015,spatial
H12|Compromised,H27|Compromised,0.015,spatial
H12|Compromised,H28|Compromised,0.015,spatial
H12|Compromised,H29|Compromised,0.015,spatial
H12|Compromised,H30|Compromised,0.015,spatial
H12|Compromised,H31|Compromised,0.015,spatial
H12|Compromised,H32|Compromised,0.015,spatial
H12|Compromised,H33|Compromised,0.015,spatial
H12|Compromised,H34|Compromised,0.015,spatial
H12|Compromised,H35|Compromised,0.015,spatial
H12|Compromised,H36|Compromised,0.015,spatial
H12|Compromised,H37|Compromised,0.015,spatial
H12|Compromised,H38|Compromised,0.015,spatial
H12|Compromised,H39|Compromised,0.015,spatial
H12|Compromised,H40|Compromised,0.015,spatial
H12|Compromised,H41|Compromised,0.015,spatial
H12|Compromised,H42|Compromised,0.015,spatial
H12|Compromised,H43|Compromised,0.015,spatial
H12|Compromised,H44|Compromised,0.015,spatial
H12|Compromised,H45|Compromised,0.015,spatial
H12|Compromised,H46|Compromised,0.015,spatial
H12|Compromised,H47|Compromised,0.015,spatial
H12|Compromised,H48|Compromised,0.015,spatial
H12|Compromised,H49|Compromised,0.015,spatial
H12|Compromised,H50|Compromised,0.015,spatial
H12|Compromised,H51|Compromised,0.015,spatial
H12|Compromised,H52|Compromised,0.015,spatial
H12|Compromised,H53|Compromised,0.015,spatial
H13|Normal,H13|Compromised,0.030459207484708546,internal
H13|Compromised,H13|Down,0.07257069283483544,internal
H13|Down,H13|Mitigated,0.06187540371808747,internal
H13|Mitigated,H13|Recovered,0.06187540371808747,internal
H13|Compromised,H0|Compromised,0.015,spatial
H13|Compromised,H1|Compromised,0.015,spatial
H13|Compromised,H2|Compromised,0.015,spatial
H13|Compromised,H3|Compromised,0.015,spatial
H13|Compromised,H4|Compromised,0.015,spatial
H13|Compromised,H5|Compromised,0.015,spatial
H13|Compromised,H6|Compromised,0.015,spatial
H13|Compromised,H7|Compromised,0.015,spatial
H13|Compromised,H8|Compromised,0.015,spatial
H13|Compromised,H9|Compromised,0.015,spatial
H13|Compromised,H10|Compromised,0.015,spatial
H13|Compromised,H11|Compromised,0.015,spatial
H13|Compromised,H12|Compromised,0.015,spatial
H13|Compromised,H14|Compromised,0.015,spatial
H13|Compromised,H15|Compromised,0.015,spatial
H13|Compromised,H16|Compromised,0.015,spatial
H13|Compromised,H17|Compromised,0.015,spatial
H13|Compromised,H18|Compromised,0.015,spatial
H13|Compromised,H19|Compromised,0.015,spatial
H13|Compromised,H20|Compromised,0.015,spatial
H13|Compromised,H21|Compromised,0.015,spatial
H13|Compromised,H22|Compromised,0.015,spatial
H13|Compromised,H23|Compromised,0.015,spatial
H13|Compromised,H24|Compromised,0.015,spatial
H13|Compromised,H25|Compromised,0.015,spatial
H13|Compromised,H26|Compromised,0.015,spatial
H13|Compromised,H27|Compromised,0.015,spatial
H13|Compromised,H28|Compromised,0.015,spatial
H13|Compromised,H29|Compromised,0.015,spatial
H13|Compromised,H30|Compromised,0.015,spatial
H13|Compromised,H31|Compromised,0.015,spatial
H13|Compromised,H32|Compromised,0.015,spatial
H13|Compromised,H33|Compromised,0.015,spatial
H13|Compromised,H34|Compromised,0.015,spatial
H13|Compromised,H35|Compromised,0.015,spatial
H13|Compromised,H36|Compromised,0.015,spatial
H13|Compromised,H37|Compromised,0.015,spatial
H13|Compromised,H38|Compromised,0.015,spatial
H13|Compromised,H39|Compromised,0.015,spatial
H13|Compromised,H40|Compromised,0.015,spatial
H13|Compromised,H41|Compromised,0.015,spatial
H13|Compromised,H42|Compromised,0.015,spatial
H13|Compromised,H43|Compromised,0.015,spatial
H13|Compromised,H44|Compromised,0.015,spatial
H13|Compromised,H45|Compromised,0.015,spatial
H13|Compromised,H46|Compromised,0.015,spatial
H13|Compromised,H47|Compromised,0.015,spatial
H13|Compromised,H48|Compromised,0.015,spatial
H13|Compromised,H49|Compromised,0.015,spatial
H13|Compromised,H50|Compromised,0.015,spatial
H13|Compromised,H51|Compromised,0.015,spatial
H13|Compromised,H52|Compromised,0.015,spatial
H13|Compromised,H53|Compromised,0.015,spatial
H14|Normal,H14|Compromised,0.030459207484708546,internal
H14|Compromised,H14|Down,0.07257069283483544,internal
H14|Down,H14|Mitigated,0.06187540371808747,internal
H14|Mitigated,H14|Recovered,0.06187540371808747,internal
H14|Compromised,H0|Compromised,0.015,spatial
H14|Compromised,H1|Compromised,0.015,spatial
H14|Compromised,H2|Compromised,0.015,spatial
H14|Compromised,H3|Compromised,0.015,spatial
H14|Compromised,H4|Compromised,0.015,spatial
H14|Compromised,H5|Compromised,0.015,spatial
H14|Compromised,H6|Compromised,0.015,spatial
H14|Compromised,H7|Compromised,0.015,spatial
H14|Compromised,H8|Compromised,0.015,spatial
H14|Compromised,H9|Compromised,0.015,spatial
H14|Compromised,H10|Compromised,0.015,spatial
H14|Compromised,H11|Compromised,0.015,spatial
H14|Compromised,H12|Compromised,0.015,spatial
H14|Compromised,H13|Compromised,0.015,spatial
H14|Compromised,H15|Compromised,0.015,spatial
H14|Compromised,H16|Compromised,0.015,spatial
H14|Compromised,H17|Compromised,0.015,spatial
H14|Compromised,H18|Compromised,0.015,spatial
H14|Compromised,H19|Compromised,0.015,spatial
H14|Compromised,H20|Compromised,0.015,spatial
H14|Compromised,H21|Compromised,0.015,spatial
H14|Compromised,H22|Compromised,0.015,spatial
H14|Compromised,H23|Compromised,0.015,spatial
H14|Compromised,H24|Compromised,0.015,spatial
H14|Compromised,H25|Compromised,0.015,spatial
H14|Compromised,H26|Compromised,0.015,spatial
H14|Compromised,H27|Compromised,0.015,spatial
H14|Compromised,H28|Compromised,0.015,spatial
H14|Compromised,H29|Compromised,0.015,spatial
H14|Compromised,H30|Compromised,0.015,spatial
H14|Compromised,H31|Compromised,0.015,spatial
H14|Compromised,H32|Compromised,0.015,spatial
H14|Compromised,H33|Compromised,0.015,spatial
H14|Compromised,H34|Compromised,0.015,spatial
H14|Compromised,H35|Compromised,0.015,spatial
H14|Compromised,H36|Compromised,0.015,spatial
H14|Compromised,H37|Compromised,0.015,spatial
H14|Compromised,H38|Compromised,0.015,spatial
H14|Compromised,H39|Compromised,0.015,spatial
H14|Compromised,H40|Compromised,0.015,spatial
H14|Compromised,H41|Compromised,0.015,spatial
H14|Compromised,H42|Compromised,0.015,spatial
H14|Compromised,H43|Compromised,0.015,spatial
H14|Compromised,H44|Compromised,0.015,spatial
H14|Compromised,H45|Compromised,0.015,spatial
H14|Compromised,H46|Compromised,0.015,spatial
H14|Compromised,H47|Compromised,0.015,spatial
H14|Compromised,H48|Compromised,0.015,spatial
H14|Compromised,H49|Compromised,0.015,spatial
H14|Compromised,H50|Compromised,0.015,spatial
H14|Compromised,H51|Compromised,0.015,spatial
H14|Compromised,H52|Compromised,0.015,spatial
H14|Compromised,H53|Compromised,0.015,spatial
H15|Normal,H15|Compromised,0.030459207484708546,internal
H15|Compromised,H15|Down,0.07257069283483544,internal
H15|Down,H15|Mitigated,0.06187540371808747,internal
H15|Mitigated,H15|Recovered,0.06187540371808747,internal
H15|Compromised,H0|Compromised,0.015,spatial
H15|Compromised,H1|Compromised,0.015,spatial
H15|Compromised,H2|Compromised,0.015,spatial
H15|Compromised,H3|Compromised,0.015,spatial
H15|Compromised,H4|Compromised,0.015,spatial
H15|Compromised,H5|Compromised,0.015,spatial
H15|Compromised,H6|Compromised,0.015,spatial
H15|Compromised,H7|Compromised,0.015,spatial
H15|Compromised,H8|Compromised,0.015,spatial
H15|Compromised,H9|Compromised,0.015,spatial
H15|Compromised,H10|Compromised,0.015,spatial
H15|Compromised,H11|Compromised,0.015,spatial
H15|Compromised,H12|Compromised,0.015,spatial
H15|Compromised,H13|Compromised,0.015,spatial
H15|Compromised,H14|Compromised,0.015,spatial
H15|Compromised,H16|Compromised,0.015,spatial
H15|Compromised,H17|Compromised,0.015,spatial
H15|Compromised,H18|Compromised,0.015,spatial
H15|Compromised,H19|Compromised,0.015,spatial
H15|Compromised,H20|Compromised,0.015,spatial
H15|Compromised,H21|Compromised,0.015,spatial
H15|Compromised,H22|Compromised,0.015,spatial
H15|Compromised,H23|Compromised,0.015,spatial
H15|Compromised,H24|Compromised,0.015,spatial
H15|Compromised,H25|Compromised,0.015,spatial
H15|Compromised,H26|Compromised,0.015,spatial
H15|Compromised,H27|Compromised,0.015,spatial
H15|Compromised,H28|Compromised,0.015,spatial
H15|Compromised,H29|Compromised,0.015,spatial
H15|Compromised,H30|Compromised,0.015,spatial
H15|Compromised,H31|Compromised,0.015,spatial
H15|Compromised,H32|Compromised,0.015,spatial
H15|Compromised,H33|Compromised,0.015,spatial
H15|Compromised,H34|Compromised,0.015,spatial
H15|Compromised,H35|Compromised,0.015,spatial
H15|Compromised,H36|Compromised,0.015,spatial
H15|Compromised,H37|Compromised,0.015,spatial
H15|Compromised,H38|Compromised,0.015,spatial
H15|Compromised,H39|Compromised,0.015,spatial
H15|Compromised,H40|Compromised,0.015,spatial
H15|Compromised,H41|Compromised,0.015,spatial
H15|Compromised,H42|Compromised,0.015,spatial
H15|Compromised,H43|Compromised,0.015,spatial
H15|Compromised,H44|Compromised,0.015,spatial
H15|Compromised,H45|Compromised,0.015,spatial
H15|Compromised,H46|Compromised,0.015,spatial
H15|Compromised,H47|Compromised,0.015,spatial
H15|Compromised,H48|Compromised,0.015,spatial
H15|Compromised,H49|Compromised,0.015,spatial
H15|Compromised,H50|Compromised,0.015,spatial
H15|Compromised,H51|Compromised,0.015,spatial
H15|Compromised,H52|Compromised,0.015,spatial
H15|Compromised,H53|Compromised,0.015,spatial
H16|Normal,H16|Compromised,0.030459207484708546,internal
H16|Compromised,H16|Down,0.07257069283483544,internal
H16|Down,H16|Mitigated,0.06187540371808747,internal
H16|Mitigated,H16|Recovered,0.06187540371808747,internal
H16|Compromised,H0|Compromised,0.015,spatial
H16|Compromised,H1|Compromised,0.015,spatial
H16|Compromised,H2|Compromised,0.015,spatial
H16|Compromised,H3|Compromised,0.015,spatial
H16|Compromised,H4|Compromised,0.015,spatial
H16|Compromised,H5|Compromised,0.015,spatial
H16|Compromised,H6|Compromised,0.015,spatial
H16|Compromised,H7|Compromised,0.015,spatial
H16|Compromised,H8|Compromised,0.015,spatial
H16|Compromised,H9|Compromised,0.015,spatial
H16|Compromised,H10|Compromised,0.015,spatial
H16|Compromised,H11|Compromised,0.015,spatial
H16|Compromised,H12|Compromised,0.015,spatial
H16|Compromised,H13|Compromised,0.015,spatial
H16|Compromised,H14|Compromised,0.015,spatial
H16|Compromised,H15|Compromised,0.015,spatial
H16|Compromised,H17|Compromised,0.015,spatial
H16|Compromised,H18|Compromised,0.015,spatial
H16|Compromised,H19|Compromised,0.015,spatial
H16|Compromised,H20|Compromised,0.015,spatial
H16|Compromised,H21|Compromised,0.015,spatial
H16|Compromised,H22|Compromised,0.015,spatial
H16|Compromised,H23|Compromised,0.015,spatial
H16|Compromised,H24|Compromised,0.015,spatial
H16|Compromised,H25|Compromised,0.015,spatial
H16|Compromised,H26|Compromised,0.015,spatial
H16|Compromised,H27|Compromised,0.015,spatial
H16|Compromised,H28|Compromised,0.015,spatial
H16|Compromised,H29|Compromised,0.015,spatial
H16|Compromised,H30|Compromised,0.015,spatial
H16|Compromised,H31|Compromised,0.015,spatial
H16|Compromised,H32|Compromised,0.015,spatial
H16|Compromised,H33|Compromised,0.015,spatial
H16|Compromised,H34|Compromised,0.015,spatial
H16|Compromised,H35|Compromised,0.015,spatial
H16|Compromised,H36|Compromised,0.015,spatial
H16|Compromised,H37|Compromised,0.015,spatial
H16|Compromised,H38|Compromised,0.015,spatial
H16|Compromised,H39|Compromised,0.015,spatial
H16|Compromised,H40|Compromised,0.015,spatial
H16|Compromised,H41|Compromised,0.015,spatial
H16|Compromised,H42|Compromised,0.015,spatial
H16|Compromised,H43|Compromised,0.015,spatial
H16|Compromised,H44|Compromised,0.015,spatial
H16|Compromised,H45|Compromised,0.015,spatial
H16|Compromised,H46|Compromised,0.015,spatial
H16|Compromised,H47|Compromised,0.015,spatial
H16|Compromised,H48|Compromised,0.015,spatial
H16|Compromised,H49|Compromised,0.015,spatial
H16|Compromised,H50|Compromised,0.015,spatial
H16|Compromised,H51|Compromised,0.015,spatial
H16|Compromised,H52|Compromised,0.015,spatial
H16|Compromised,H53|Compromised,0.015,spatial
H17|Normal,H17|Compromised,0.030459207484708546,internal
H17|Compromised,H17|Down,0.07257069283483544,internal
H17|Down,H17|Mitigated,0.06187540371808747,internal
H17|Mitigated,H17|Recovered,0.06187540371808747,internal
H17|Compromised,H0|Compromised,0.015,spatial
H17|Compromised,H1|Compromised,0.015,spatial
H17|Compromised,H2|Compromised,0.015,spatial
H17|Compromised,H3|Compromised,0.015,spatial
H17|Compromised,H4|Compromised,0.015,spatial
H17|Compromised,H5|Compromised,0.015,spatial
H17|Compromised,H6|Compromised,0.015,spatial
H17|Compromised,H7|Compromised,0.015,spatial
H17|Compromised,H8|Compromised,0.015,spatial
H17|Compromised,H9|Compromised,0.015,spatial
H17|Compromised,H10|Compromised,0.015,spatial
H17|Compromised,H11|Compromised,0.015,spatial
H17|Compromised,H12|Compromised,0.015,spatial
H17|Compromised,H13|Compromised,0.015,spatial
H17|Compromised,H14|Compromised,0.015,spatial
H17|Compromised,H15|Compromised,0.015,spatial
H17|Compromised,H16|Compromised,0.015,spatial
H17|Compromised,H18|Compromised,0.015,spatial
H17|Compromised,H19|Compromised,0.015,spatial
H17|Compromised,H20|Compromised,0.015,spatial
H17|Compromised,H21|Compromised,0.015,spatial
H17|Compromised,H22|Compromised,0.015,spatial
H17|Compromised,H23|Compromised,0.015,spatial
H17|Compromised,H24|Compromised,0.015,spatial
H17|Compromised,H25|Compromised,0.015,spatial
H17|Compromised,H26|Compromised,0.015,spatial
H17|Compromised,H27|Compromised,0.015,spatial
H17|Compromised,H28|Compromised,0.015,spatial
H17|Compromised,H29|Compromised,0.015,spatial
H17|Compromised,H30|Compromised,0.015,spatial
H17|Compromised,H31|Compromised,0.015,spatial
H17|Compromised,H32|Compromised,0.015,spatial
H17|Compromised,H33|Compromised,0.015,spatial
H17|Compromised,H34|Compromised,0.015,spatial
H17|Compromised,H35|Compromised,0.015,spatial
H17|Compromised,H36|Compromised,0.015,spatial
H17|Compromised,H37|Compromised,0.015,spatial
H17|Compromised,H38|Compromised,0.015,spatial
H17|Compromised,H39|Compromised,0.015,spatial
H17|Compromised,H40|Compromised,0.015,spatial
H17|Compromised,H41|Compromised,0.015,spatial
H17|Compromised,H42|Compromised,0.015,spatial
H17|Compromised,H43|Compromised,0.015,spatial
H17|Compromised,H44|Compromised,0.015,spatial
H17|Compromised,H45|Compromised,0.015,spatial
H17|Compromised,H46|Compromised,0.015,spatial
H17|Compromised,H47|Compromised,0.015,spatial
H17|Compromised,H48|Compromised,0.015,spatial
H17|Compromised,H49|Compromised,0.015,spatial
H17|Compromised,H50|Compromised,0.015,spatial
H17|Compromised,H51|Compromised,0.015,spatial
H17|Compromised,H52|Compromised,0.015,spatial
H17|Compromised,H53|Compromised,0.015,spatial
H18|Normal,H18|Compromised,0.030459207484708546,internal
H18|Compromised,H18|Down,0.07257069283483544,internal
H18|Down,H18|Mitigated,0.06187540371808747,internal
H18|Mitigated,H18|Recovered,0.06187540371808747,internal
H18|Compromised,H0|Compromised,0.015,spatial
H18|Compromised,H1|Compromised,0.015,spatial
H18|Compromised,H2|Compromised,0.015,spatial
H18|Compromised,H3|Compromised,0.015,spatial
H18|Compromised,H4|Compromised,0.015,spatial
H18|Compromised,H5|Compromised,0.015,spatial
H18|Compromised,H6|Compromised,0.015,spatial
H18|Compromised,H7|Compromised,0.015,spatial
H18|Compromised,H8|Compromised,0.015,spatial
H18|Compromised,H9|Compromised,0.015,spatial
H18|Compromised,H10|Compromised,0.015,spatial
H18|Compromised,H11|Compromised,0.015,spatial
H18|Compromised,H12|Compromised,0.015,spatial
H18|Compromised,H13|Compromised,0.015,spatial
H18|Compromised,H14|Compromised,0.015,spatial
H18|Compromised,H15|Compromised,0.015,spatial
H18|Compromised,H16|Compromised,0.015,spatial
H18|Compromised,H17|Compromised,0.015,spatial
H18|Compromised,H19|Compromised,0.015,spatial
H18|Compromised,H20|Compromised,0.015,spatial
H18|Compromised,H21|Compromised,0.015,spatial
H18|Compromised,H22|Compromised,0.015,spatial
H18|Compromised,H23|Compromised,0.015,spatial
H18|Compromised,H24|Compromised,0.015,spatial
H18|Compromised,H25|Compromised,0.015,spatial
H18|Compromised,H26|Compromised,0.015,spatial
H18|Compromised,H27|Compromised,0.015,spatial
H18|Compromised,H28|Compromised,0.015,spatial
H18|Compromised,H29|Compromised,0.015,spatial
H18|Compromised,H30|Compromised,0.015,spatial
H18|Compromised,H31|Compromised,0.015,spatial
H18|Compromised,H32|Compromised,0.015,spatial
H18|Compromised,H33|Compromised,0.015,spatial
H18|Compromised,H34|Compromised,0.015,spatial
H18|Compromised,H35|Compromised,0.015,spatial
H18|Compromised,H36|Compromised,0.015,spatial
H18|Compromised,H37|Compromised,0.015,spatial
H18|Compromised,H38|Compromised,0.015,spatial
H18|Compromised,H39|Compromised,0.015,spatial
H18|Compromised,H40|Compromised,0.015,spatial
H18|Compromised,H41|Compromised,0.015,spatial
H18|Compromised,H42|Compromised,0.015,spatial
H18|Compromised,H43|Compromised,0.015,spatial
H18|Compromised,H44|Compromised,0.015,spatial
H18|Compromised,H45|Compromised,0.015,spatial
H18|Compromised,H46|Compromised,0.015,spatial
H18|Compromised,H47|Compromised,0.015,spatial
H18|Compromised,H48|Compromised,0.015,spatial
H18|Compromised,H49|Compromised,0.015,spatial
H18|Compromised,H50|Compromised,0.015,spatial
H18|Compromised,H51|Compromised,0.015,spatial
H18|Compromised,H52|Compromised,0.015,spatial
H18|Compromised,H53|Compromised,0.015,spatial
H19|Normal,H19|Compromised,0.030459207484708546,internal
H19|Compromised,H19|Down,0.07257069283483544,internal
H19|Down,H19|Mitigated,0.06187540371808747,internal
H19|Mitigated,H19|Recovered,0.06187540371808747,internal
H19|Compromised,H0|Compromised,0.015,spatial
H19|Compromised,H1|Compromised,0.015,spatial
H19|Compromised,H2|Compromised,0.015,spatial
H19|Compromised,H3|Compromised,0.015,spatial
H19|Compromised,H4|Compromised,0.015,spatial
H19|Compromised,H5|Compromised,0.015,spatial
H19|Compromised,H6|Compromised,0.015,spatial
H19|Compromised,H7|Compromised,0.015,spatial
H19|Compromised,H8|Compromised,0.015,spatial
H19|Compromised,H9|Compromised,0.015,spatial
H19|Compromised,H10|Compromised,0.015,spatial
H19|Compromised,H11|Compromised,0.015,spatial
H19|Compromised,H12|Compromised,0.015,spatial
H19|Compromised,H13|Compromised,0.015,spatial
H19|Compromised,H14|Compromised,0.015,spatial
H19|Compromised,H15|Compromised,0.015,spatial
H19|Compromised,H16|Compromised,0.015,spatial
H19|Compromised,H17|Compromised,0.015,spatial
H19|Compromised,H18|Compromised,0.015,spatial
H19|Compromised,H20|Compromised,0.015,spatial
H19|Compromised,H21|Compromised,0.015,spatial
H19|Compromised,H22|Compromised,0.015,spatial
H19|Compromised,H23|Compromised,0.015,spatial
H19|Compromised,H24|Compromised,0.015,spatial
H19|Compromised,H25|Compromised,0.015,spatial
H19|Compromised,H26|Compromised,0.015,spatial
H19|Compromised,H27|Compromised,0.015,spatial
H19|Compromised,H28|Compromised,0.015,spatial
H19|Compromised,H29|Compromised,0.015,spatial
H19|Compromised,H30|Compromised,0.015,spatial
H19|Compromised,H31|Compromised,0.015,spatial
H19|Compromised,H32|Compromised,0.015,spatial
H19|Compromised,H33|Compromised,0.015,spatial
H19|Compromised,H34|Compromised,0.015,spatial
H19|Compromised,H35|Compromised,0.015,spatial
H19|Compromised,H36|Compromised,0.015,spatial
H19|Compromised,H37|Compromised,0.015,spatial
H19|Compromised,H38|Compromised,0.015,spatial
H19|Compromised,H39|Compromised,0.015,spatial
H19|Compromised,H40|Compromised,0.015,spatial
H19|Compromised,H41|Compromised,0.015,spatial
H19|Compromised,H42|Compromised,0.015,spatial
H19|Compromised,H43|Compromised,0.015,spatial
H19|Compromised,H44|Compromised,0.015,spatial
H19|Compromised,H45|Compromised,0.015,spatial
H19|Compromised,H46|Compromised,0.015,spatial
H19|Compromised,H47|Compromised,0.015,spatial
H19|Compromised,H48|Compromised,0.015,spatial
H19|Compromised,H49|Compromised,0.015,spatial
H19|Compromised,H50|Compromised,0.015,spatial
H19|Compromised,H51|Compromised,0.015,spatial
H19|Compromised,H52|Compromised,0.015,spatial
H19|Compromised,H53|Compromised,0.015,spatial
H20|Normal,H20|Compromised,0.030459207484708546,internal
H20|Compromised,H20|Down,0.07257069283483544,internal
H20|Down,H20|Mitigated,0.06187540371808747,internal
H20|Mitigated,H20|Recovered,0.06187540371808747,internal
H20|Compromised,H0|Compromised,0.015,spatial
H20|Compromised,H1|Compromised,0.015,spatial
H20|Compromised,H2|Compromised,0.015,spatial
H20|Compromised,H3|Compromised,0.015,spatial
H20|Compromised,H4|Compromised,0.015,spatial
H20|Compromised,H5|Compromised,0.015,spatial
H20|Compromised,H6|Compromised,0.015,spatial
H20|Compromised,H7|Compromised,0.015,spatial
H20|Compromised,H8|Compromised,0.015,spatial
